商品名称,商品图片,店铺名,商品售价,国家/地区,商品分类,佣金比例,销量,销量环比,总销量,总销售额,销售额,商品上架时间,店铺总销量,TikTok官网商品详情页,商品状态
[K-SECRET] Seoul 1988 Serum Retinal Liposome 2% + Black Ginseng,https://s.500fd.com/tt_product/43da13c0396d4ad8b4d8d0257587bab1~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,Kosmetics Mx,$380.00 ,MX,美妆个护-美容护肤-面部精华液,-,19,-17.39%,80,31404.8,7220,2025/6/26 15:55,890,https://shop.tiktok.com/view/product/1731763746142455545?region=MX&local=en,在售
"COLÁGENO FACIAL EN GEL - Previene Arrugas y Líneas de Expresión, Mejora Tono y Elasticidad de la Piel - 20ml",https://s.500fd.com/tt_product/2b66266354c04791bbb372f0d4f1aa63~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,Pink Up Cosmetics,$188.00 ,MX,美妆个护-美容护肤-面部精华液,20.50%,19,-36.67%,274,46107,3572,2025/2/8 17:01,61007,https://shop.tiktok.com/view/product/1731776976833514030?region=MX&local=en,在售
Crema Para Contorno de Ojos con Ácido Hialurónico Retinol y Extracto de Arroz Humecta e Hidrata,https://s.500fd.com/tt_product/b2b3d1eba9dc431ca13d93c3e1a1c9a7~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,THE BEAUTY PLANET MX,$40.00 ,MX,美妆个护-美容护肤-眼部护理,-,19,11.76%,85,2218,532,2025/6/20 13:02,28742,https://shop.tiktok.com/view/product/1731468041781609758?region=MX&local=en,在售
[TOCOBO] Cica Cooling Sun Stick Spf50+pa++++ 18g,https://s.500fd.com/tt_product/e9fd1986766d43f3b761b372c0df5c7b~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,Kosmetics Mx,$360.00 ,MX,美妆个护-美容护肤-脸部防晒霜与晒后修复,-,19,-50%,81,27756,6840,2025/7/23 6:11,890,https://shop.tiktok.com/view/product/1731659992467932921?region=MX&local=en,在售
"WEUD Loción Seca 'Cálmate' - Cuidado Calmante para el Rostro, Sérum de Cuidado Instantáneo",https://s.500fd.com/tt_product/2e4287d1b1e144baba7df5698b76517b~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,WEUD MX,$199.00 ,MX,美妆个护-美容护肤-面部精华液,20%,19,-38.71%,112,22148.7,3641.7,2025/7/31 15:39,141574,https://shop.tiktok.com/view/product/1731350725777196978?region=MX&local=en,在售
Tónico de Niacinamida Equilibrante,https://s.500fd.com/tt_product/5cc393c69beb4929bb0731c0ab43de68~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,Teia Cosméticos,$389.00 ,MX,美妆个护-美容护肤-保湿乳液、乳霜与喷雾,12.50%,19,137.50%,30,10867.04,6626.94,2025/3/24 5:15,1845,https://shop.tiktok.com/view/product/1732030442335931375?region=MX&local=en,在售
Face Shield Flex con color SPF 50,https://s.500fd.com/tt_product/94b66c3d26de4101b79571daff83ec94~tplv-o3syd03w52-resize-webp:800:800.webp,Need Beauty México,"$1,540.00 ",MX,美妆个护-美容护肤-脸部防晒霜与晒后修复,20.50%,19,-53.66%,125,183277.08,29260,2025/2/7 18:42,166,https://shop.tiktok.com/view/product/1731773451390323092?region=MX&local=en,在售
Pink Up Cosmetics Collagen Face Gel - Serum Antiarrugas y Antiedad con Colágeno para Reducir Marcas de Expresión y Líneas de Envejecimiento 20 ml,https://s.500fd.com/tt_product/62f7922581294d99b9db0f14e8dc9a8d~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,MayaCosmetics,$155.20 ,MX,美妆个护-美容护肤-面部精华液,8%,19,18.75%,85,12008.68,2666,2025/6/6 7:25,58179,https://shop.tiktok.com/view/product/1731445126642042798?region=MX&local=en,在售
Shampoo en Seco Elimina Grasa en Cuero Cabelludo,https://s.500fd.com/tt_product/32810b59a7e1495785f4f896f5018487~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,GadgetsVS,$89.00 ,MX,美妆个护-美容护肤-面部护理工具,-,18,50%,47,4052.38,1575.3,2025/6/21 12:21,1160,https://shop.tiktok.com/view/product/1731322377923167778?region=MX&local=en,在售
【AngelSilk】Suero Ultra Hidratante Ácido Hialurónico al 5% - Viales de Vidrio para Piel - Cuidado de la Piel - Confort,https://s.500fd.com/tt_product/52a334d4899640f7b98e769366302d8f~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,AngelSilk MEX,$199.00 ,MX,美妆个护-美容护肤-面部精华液,12.50%,18,350%,382,90937,3702,2025/6/1 2:39,12859,https://shop.tiktok.com/view/product/1731428190425024130?region=MX&local=en,在售
"Bálsamo Natural Multiusos con Sebo de Res y Extractos Botánicos — Cuidado Diario para Manos, Cuerpo y Rostro",https://s.500fd.com/tt_product/5b78ba3c21b043a5a81b32d4aa8d6803~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,MEIRYOV MX,$199.00 ,MX,美妆个护-美容护肤-唇部护理,-,18,-43.75%,54,14284.86,5387.98,2025/7/14 23:15,544,https://shop.tiktok.com/view/product/1731913691619231385?region=MX&local=en,在售
"Parche para el acné con forma de estrella de cinco puntas y lentejuelas de colores, corrector de diamante pequeño, parche para el acné portátil",https://s.500fd.com/tt_product/f4ceea67ae6f4a8ab1c00ce71e3c489a~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,BELDAD,$28.00 ,MX,美妆个护-美容护肤-痘痘、粉刺护理,-,18,80%,39,1432,502,2025/7/25 19:46,844,https://shop.tiktok.com/view/product/1732030607264942028?region=MX&local=en,在售
Skin1004 Madagascar Centella Ampoule Kit 30ml X 4pcs,https://s.500fd.com/tt_product/87fcf4fe7f5447a7841c4da124df820a~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,Patito.1,$598.00 ,MX,美妆个护-美容护肤-面部护理套装,10%,18,100%,42,13440,5760,2025/8/22 10:01,771,https://shop.tiktok.com/view/product/1731809733992744865?region=MX&local=en,在售
"60 Piezas De Parches Oculares De Oro De 24K, Máscara Para Ojos Para Hidrogel De Colágeno Parches Oculares Antiarrugas Contorno De Ojo Para Ojos Hinchados Y Círculos Oscuros Tratamiento",https://s.500fd.com/tt_product/8e515d37fc244524940512ac7cb4df25~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,MERTTO SHOP,$111.00 ,MX,美妆个护-美容护肤-眼部护理,-,18,157.14%,49,5458.6,1995.6,2025/6/20 13:10,5905,https://shop.tiktok.com/view/product/1731615132727674310?region=MX&local=en,已下架
MAGIC LIP OIL - CHICLE - Brillo Labial Hidratante con Ácido Hialurónico y Color Activado por el pH Natural - 5.5ml,https://s.500fd.com/tt_product/b5e0dffe31f640a7b159ffc2be473ec3~tplv-o3syd03w52-resize-webp:800:800.webp,Pink Up Cosmetics,$99.00 ,MX,美妆个护-美妆-口红与唇彩,10%,18,-43.75%,295,26372.41,1762.2,2025/2/9 12:01,61007,https://shop.tiktok.com/view/product/1731778733420153390?region=MX&local=en,在售
【AngelSilk】colágeno o podría envolver el paquete de máscara facial,https://s.500fd.com/tt_product/ce2d32f2342a4d0eb7139d33ab0e1793~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,AngelSilk MEX,$199.00 ,MX,美妆个护-美容护肤-面膜,-,18,100%,37,7683,3582,2025/6/9 20:37,12859,https://shop.tiktok.com/view/product/1731453893263328898?region=MX&local=en,在售
Crema anti manchas - Panda's Dream,https://s.500fd.com/tt_product/901086ce2cbc4dfb83f74e6269e40c73~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,TONYMOLY MX,$262.50 ,MX,美妆个护-美容护肤-面部按摩霜,10%,18,-56.10%,197,58033.15,5156.25,2025/3/10 21:56,1726,https://shop.tiktok.com/view/product/1731865258909796875?region=MX&local=en,在售
Labello Bálsamo labial con color Cereza (4.8g) protector labial con Vitamina E libre de aceites minerales 24 horas de humectación,https://s.500fd.com/tt_product/d67c21bbe1ae44c68f658c2227565e5f~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,NIVEA_MX,$85.75 ,MX,美妆个护-美容护肤-唇部护理,12.50%,18,100%,83,6997.19,1543.5,2025/5/19 20:03,412,https://shop.tiktok.com/view/product/1731292342027388610?region=MX&local=en,在售
Ilso Natural Mild Clear Nose Pack,https://s.500fd.com/tt_product/1436cacd58c04db9a23525ea77826fd1~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,Nuup Beauty,$685.00 ,MX,美妆个护-美容护肤-面部按摩霜,-,17,21.43%,44,30140,11645,2025/5/7 0:32,1587,https://shop.tiktok.com/view/product/1732203977465497899?region=MX&local=en,在售
LANBENA Crema Removedor Puntos Negros Espinillas Mascarilla Nasal Piel Mixta Unisex Dia o Noche 30 Gramos + 60 Tiras para Limpieza Profunda y Control de Poros con Extractos Naturales,https://s.500fd.com/tt_product/1b853c24e98d4b689ab15da297dbcb89~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,Chulim,$149.41 ,MX,美妆个护-美容护肤-面膜,10%,17,-,753,109627.89,2539.97,2025/3/14 0:01,997,https://shop.tiktok.com/view/product/1731944074887793078?region=MX&local=en,在售
"Dr.Leo Crema Iluminadora 4 en 1 | Niacinamida 377 + Vitamina C | Unifica el Tono, Mejora la Luminosidad, Hidrata Profundamente y Calma la Piel tras la Exposición Solar | Apta para Piel Sensible –30g",https://s.500fd.com/tt_product/d321f3456552415dba8cb23afbf85bcd~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,Dr.Leo MX,$301.70 ,MX,美妆个护-美容护肤-保湿乳液、乳霜与喷雾,-,17,-32%,64,19154.53,4974.9,2025/7/16 0:06,3824,https://shop.tiktok.com/view/product/1731914805026260373?region=MX&local=en,在售
【B】QUARXERY Gel Exfoliante Suave para una Limpieza Profunda 50g,https://s.500fd.com/tt_product/fb7bb6ac7dc14051932b790ec7297541~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,QUARXERY MX,$129.00 ,MX,美妆个护-美容护肤-面部磨砂膏与去角质,-,17,-19.05%,146,27228,1773,2025/6/26 2:16,2350,https://shop.tiktok.com/view/product/1731661825612022829?region=MX&local=en,在售
"Aceite Ricino Revlon, hidratación piel y cabello",https://s.500fd.com/tt_product/eadf0690e99b4601bf44f00b07cafe6f~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,Republic Cosmetics,$104.30 ,MX,美妆个护-美容护肤-面部精华液,-,17,112.50%,56,6001.7,1747.75,2025/6/17 10:42,49074,https://shop.tiktok.com/view/product/1731810375666272264?region=MX&local=en,在售
"Sérum facial y contorno de ojos, Sérum de ácido hialurónico reafirmante y crema iluminadora, Crema contorno de ojos de caviar 20g",https://s.500fd.com/tt_product/9ffa985c1826493fb9be1e1e45a16bd3~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,Mayorlei,$108.90 ,MX,美妆个护-美容护肤-眼部护理,-,17,-59.52%,95,2818.44,812.34,2025/6/17 2:55,58903,https://shop.tiktok.com/view/product/1731661031237977807?region=MX&local=en,在售
"AVELINA COSMETICS, Avelash Kit Plus. Incluye 1 Serum Desmaquillante de Pestañas y Cejas 60ml, 1 Tónico de Rosas 120 ml, 1 Máscara de Pestañas Volumen Intenso y 1 Máscara de Pestañas Alargado Extremo, 1 Separador y 1 Rizador d",https://s.500fd.com/tt_product/71abc8b7393a473597b72a730d1e35ac~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,Avelina Cosmetics,"$1,335.00 ",MX,美妆个护-美容护肤-面部护理套装,-,17,-56.41%,92,114989,22695,2025/7/5 11:15,3496,https://shop.tiktok.com/view/product/1731842909531899369?region=MX&local=en,在售
VGO Doble Kit de Hidratación y Reparación para la Piel-A,https://s.500fd.com/tt_product/223f178361b74ad99d61fb3b8d51e3e4~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,VGO-PielPerfecta,$580.00 ,MX,美妆个护-美容护肤-面部护理套装,-,17,-61.36%,143,42693,5066,2025/7/24 16:00,213,https://shop.tiktok.com/view/product/1731591046783468704?region=MX&local=en,在售
"BIOAQUA Suero Facial Snails Serum 30ml - Retinol, Cúrcuma, Niacinamida, Caracol, Ácido Hialurónico y Vitamina C para Piel Radiante y Luminosa",https://s.500fd.com/tt_product/c34250829ddb488186589afd1a33d4f0~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,SLIM COMPANY,$64.90 ,MX,美妆个护-美容护肤-面部精华液,-,17,750%,26,1748,1103.3,2025/6/24 8:00,19070,https://shop.tiktok.com/view/product/1731754127811314877?region=MX&local=en,在售
"Rodillo de hielo facial, rodillo de hielo facial, herramientas de terapia de frío, masajeador de hielo facial para la hinchazón de los ojos, migraña, alivio del dolor y lesiones",https://s.500fd.com/tt_product/00953a31486e4f2dacd110cb8bce4f8b~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,BICAOYUAN Belleza,$48.90 ,MX,美妆个护-美容护肤-面部护理工具,-,17,21.43%,38,1809.05,790.55,2025/7/31 14:39,4335,https://shop.tiktok.com/view/product/1731705770735338980?region=MX&local=en,在售
"Banda reutilizable en forma de V para levantar el rostro, cómoda y transpirable, corrector para levantar y reafirmar el rostro, herramienta de cuidado de la piel para mujeres, facial",https://s.500fd.com/tt_product/7a38a218b70943a4a860c5f5e817dd04~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,Beyond ecommerce,$116.30 ,MX,美妆个护-美容护肤-面部护理工具,-,17,88.89%,27,2842.85,1827.62,2025/6/3 22:39,1545,https://shop.tiktok.com/view/product/1731262685718742486?region=MX&local=en,在售
SUERO DE ÁCIDO HIALURÓNICO - Hidratación Profunda y Regeneración Celular para Todo Tipo de Piel - 30ml,https://s.500fd.com/tt_product/6d52abfc9db640efa085077e1dd6c0b8~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,Pink Up Cosmetics,$188.00 ,MX,美妆个护-美容护肤-面部精华液,20.50%,17,-65.31%,426,70894.76,3196,2025/2/8 17:01,61007,https://shop.tiktok.com/view/product/1731776969521400366?region=MX&local=en,在售
Suero Anti-Envejecimiento,https://s.500fd.com/tt_product/264d4856849f40bcb9848a964c80878a~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,Diana Fletes Cosmetics,$199.00 ,MX,美妆个护-美容护肤-面部精华液,-,17,54.55%,47,8564.45,2965.1,2025/6/4 3:45,22038,https://shop.tiktok.com/view/product/1731561780413826573?region=MX&local=en,在售
L´Oréal Paris UV Defender Aquafusion. Protector Solar FPS50+ aqua-gel que se absorbe en 3 segundos. Brinda 24H Hidratación y 12H Anti-brillo.,https://s.500fd.com/tt_product/bde0e1cb1a5b40fc91b035c68ca51f33~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,L'Oréal Paris MX,$345.00 ,MX,美妆个护-美容护肤-脸部防晒霜与晒后修复,10%,17,-34.62%,250,73169,5210,2025/5/29 9:45,69666,https://shop.tiktok.com/view/product/1731361571257092046?region=MX&local=en,在售
The Powerpuff Girls X Beauty Creations - Aceite De Labios,https://s.500fd.com/tt_product/20b73af1913542e5bc62f533b3e897bb~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,BEAUTY CREATIONS MX,$121.50 ,MX,美妆个护-美容护肤-唇部护理,-,16,-20%,38,6516,2592,2025/8/15 20:55,145197,https://shop.tiktok.com/view/product/1732210170950551156?region=MX&local=en,在售
Rubor En Crema Cheeky Baby Velvet Italia Deluxe Tint,https://s.500fd.com/tt_product/69e72c5257524e8cb2034fbb8d47a5fc~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,YYUM COSMETICS,$57.00 ,MX,美妆个护-美容护肤-面部护理工具,-,16,100%,29,1653,912,2025/8/23 0:12,4002,https://shop.tiktok.com/view/product/1731907294184113153?region=MX&local=en,在售
Tools Foam Teddy Carolina Tavera,https://s.500fd.com/tt_product/7bd406ee80bf4392997590e9b4c6eed7~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,Wapizima,$120.00 ,MX,美妆个护-美容护肤-爽肤水、化妆水,-,16,-76.47%,85,10200,1920,2025/8/3 2:51,22693,https://shop.tiktok.com/view/product/1732112627857000391?region=MX&local=en,在售
Ultramo Mousse Limpiadora Espumosa de Rosas con Cepillo Suavizar e Hidratar Sensación Refrescante Limpieza Profunda Caricia de Rosa 250ml,https://s.500fd.com/tt_product/c4698d5f95b14f08aef17b55cda12b13~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,Ultramo-Selected,$139.00 ,MX,美妆个护-美容护肤-洗面乳,-,16,-55.56%,57,7301.4,2012.4,2025/7/31 2:21,23587,https://shop.tiktok.com/view/product/1731695447245686108?region=MX&local=en,在售
Serum Vitamina C + Ácido Hialurónico + Vitamina E - 95% Ingredientes Naturales - Para Todo Tipo de Piel - 30ml,https://s.500fd.com/tt_product/bc19a9cbf95f4a068502ff305fd01f20~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,Quotidien,$261.00 ,MX,美妆个护-美容护肤-面部精华液,25%,16,-15.79%,167,41099.46,3765.06,2025/2/8 1:34,32067,https://shop.tiktok.com/view/product/1731730809639045540?region=MX&local=en,在售
"YCZ 1_61 Crema para Ojos con Masaje Eléctrico contra Ojeras, Firmeza y Reducción de Líneas Finas, Tratamiento y Cuidado del Contorno de Ojos, Crema Revitalizante con Cafeína, Cuidado de la Piel",https://s.500fd.com/tt_product/273564a47dfd4542bd96ee2011b9c143~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,YCZ make up,$189.99 ,MX,美妆个护-美容护肤-眼部护理,-,16,-90.24%,470,116846.99,3627.96,2025/6/20 12:45,7403,https://shop.tiktok.com/view/product/1731337304236328561?region=MX&local=en,在售
"JAYSUING Crema para reducir cicatrices - Cuidado para tu piel, ayuda a minimizar la apariencia de las marcas",https://s.500fd.com/tt_product/ba7d650cd76a45c989706397efd53542~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,Meiryov5,$199.00 ,MX,美妆个护-美容护肤-面部精华液,-,16,700%,22,3527.7,2334,2025/7/18 12:05,506,https://shop.tiktok.com/view/product/1731951872372213471?region=MX&local=en,在售
"EYE CREAM - MOIRA | Contorno en crema para ojos, skicare coreano",https://s.500fd.com/tt_product/feea5032b94845deba1a3b5adc5e9075~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,MOIRA COSMETICS MX,$254.80 ,MX,美妆个护-美容护肤-眼部护理,-,16,-33.33%,66,14081.75,4332.25,2025/6/30 6:42,5507,https://shop.tiktok.com/view/product/1731234674965972775?region=MX&local=en,在售
50 Pares Parches de Hidrogel Para Aplicacion Extension de Pestañas Mink,https://s.500fd.com/tt_product/6f31262641e5453aac4e3bef51e1fbae~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,Novedades y Mas 2020,$46.80 ,MX,美妆个护-美容护肤-面部护理工具,-,16,-38.46%,52,2498.04,732.64,2025/7/25 14:16,3496,https://shop.tiktok.com/view/product/1731878143465785305?region=MX&local=en,在售
Balanceador de PH Pink Up Cosmetics Ph Balanceador  Hidratante Suaviza con Boost Refrescante para Todo Tipo de Piel 175 ml,https://s.500fd.com/tt_product/38a8b1ea10684a44a9d7c14f755f1b46~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,MayaCosmetics,$130.00 ,MX,美妆个护-美容护肤-保湿乳液、乳霜与喷雾,-,16,100%,37,3992,1629,2025/6/6 7:25,58179,https://shop.tiktok.com/view/product/1731459745628915630?region=MX&local=en,在售
Lote Mayorista de Mascarillas Faciales Hidratantes Premium Surtidas Con Proteína de Seda y Ácido Hialurónico,https://s.500fd.com/tt_product/7fd1e9cab7a84f6eab1a8caf07a0c2b6~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,THE BEAUTY PLANET MX,$489.00 ,MX,美妆个护-美容护肤-面膜,-,16,-55.56%,131,27643.97,6304,2025/5/19 19:51,28742,https://shop.tiktok.com/view/product/1731322501264868638?region=MX&local=en,在售
"Lifting de cara CorreaCinta de Lifting Facial V Lifting FacialMask V Linea delgada cara CinturónChin Lift MÃ¡scara para Hombres yMujeres,Tejido de licra Doble ChinCinta suave de alta elÃ¡stica vendajede ajuste",https://s.500fd.com/tt_product/a89d329217ce4cdfa0d33aec63586541~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,Sol Radiante,$158.00 ,MX,美妆个护-美容护肤-面部护理工具,-,16,-,19,3289.6,2755.6,2025/8/23 0:33,82,https://shop.tiktok.com/view/product/1732123168156321407?region=MX&local=en,在售
Smoothie Hidratante Teddy Carolina Tavera,https://s.500fd.com/tt_product/d8cdb4def60947caa2ba5bac1f65b94d~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,Wapizima,$160.00 ,MX,美妆个护-美容护肤-保湿乳液、乳霜与喷雾,-,16,-23.81%,43,6880,2560,2025/8/1 3:50,22693,https://shop.tiktok.com/view/product/1732096221780215751?region=MX&local=en,在售
Spray Facial Hidratante Bioaqua con Extracto de Arroz | Piel Fresca y Suave,https://s.500fd.com/tt_product/10ca7f6337f641809348d3ff35a45fd0~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,SLIM COMPANY,$49.00 ,MX,美妆个护-美容护肤-面部护理工具,-,16,-11.11%,41,2126.5,784,2025/3/22 1:01,19070,https://shop.tiktok.com/view/product/1732078959272560829?region=MX&local=en,在售
Set Bioaqua Agua de Rosas + Ácido Hialurónico | Skincare Facial Día & Noche (6 piezas),https://s.500fd.com/tt_product/a1ade2cb51bf48e0b734ca000d57c41f~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,SLIM COMPANY,$369.00 ,MX,美妆个护-美容护肤-面部护理工具,-,16,-11.11%,99,30884,5915,2025/3/10 20:14,19070,https://shop.tiktok.com/view/product/1731980951815555261?region=MX&local=en,在售
"L'Oréal Paris, Sérum Rostro Revitalift Ácido Hialurónico, hidrata intensamente y rellena líneas de expresión, 30ml",https://s.500fd.com/tt_product/d658a7f6445e4d1eb48361a5ce551573~tplv-aphluv4xwc-resize-jpeg:800:800.jpeg,L'Oréal Paris MX,$275.00 ,MX,美妆个护-美容护肤-面部精华液,12%,16,220%,99,27206,4629,2025/6/18 1:12,69666,https://shop.tiktok.com/view/product/1731653241206638542?region=MX&local=en,在售
"CONTORNO DE OJOS ANTIHINCHAZÓN - MOIRA | con cafeína y ácido hialurónico - Efecto refrescante, hidratante y para líneas de expresión",https://s.500fd.com/tt_product/6a9ef3640edd41bd95c1be9c58895cda~tplv-o3syd03w52-resize-jpeg:800:800.jpeg,MOIRA COSMETICS MX,$288.40 ,MX,美妆个护-美容护肤-面部精华液,5%,15,7.14%,74,24946.6,5685.6,2025/4/7 21:16,5507,https://shop.tiktok.com/view/product/1732251355525057319?region=MX&local=en,在售
